/cowboy2.10.0-1G-10-active-n100-length800000000	7371.760	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7410.180	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7441.151	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7519.545	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7491.823	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7441.956	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7470.419	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7446.007	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7506.389	1073741824
/cowboy2.10.0-1G-10-active-n100-length800000000	7546.283	1073741824
