/cowboy2_so_buffer-1G-10-so-buffer32768	1134.362	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1141.570	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1154.644	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1153.027	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1143.393	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1153.261	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1151.684	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1149.765	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1183.012	1073741824
/cowboy2_so_buffer-1G-10-so-buffer32768	1161.284	1073741824
