/cowboy2_so_buffer-1G-10-so-buffer131072	883.019	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	867.873	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	867.745	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	864.999	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	868.911	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	865.491	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	874.778	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	868.634	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	873.466	1073741824
/cowboy2_so_buffer-1G-10-so-buffer131072	871.405	1073741824
