/cowboy2.10.0-1G-10-active-n10-length800000000	7840.061	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7931.377	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7868.616	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	8032.419	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7871.500	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7850.877	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7830.061	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7812.710	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7862.921	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	7874.384	1073741824
