/cowboy2.10.0-1G-10-active-n10-length800000000	6242.790	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6186.762	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6221.428	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6200.164	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6233.843	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6222.635	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6288.703	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6194.136	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6382.924	1073741824
/cowboy2.10.0-1G-10-active-n10-length800000000	6262.402	1073741824
