/cowboy2.10.0-1G-10-active-n10000-length8000000	5744.297	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5724.581	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5612.473	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5640.336	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5769.625	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5610.025	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5609.316	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5591.322	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5666.182	1073741824
/cowboy2.10.0-1G-10-active-n10000-length8000000	5589.939	1073741824
