/cowboy2.10.0-1G-10-active-n10-length8000000	6461.646	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6215.732	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6162.201	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6145.558	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6128.286	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6196.608	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6174.559	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6144.254	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6161.748	1073741824
/cowboy2.10.0-1G-10-active-n10-length8000000	6211.736	1073741824
