/cowboy2.10.0-1G-10-active-n1000-length8000000	5512.663	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5542.187	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5523.343	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5503.379	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5553.712	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5527.394	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5460.849	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5481.245	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5533.592	1073741824
/cowboy2.10.0-1G-10-active-n1000-length8000000	5551.106	1073741824
