/cowboy2_so_buffer-1G-10-so-buffer262144	847.202	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	854.125	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	826.980	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	839.159	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	825.537	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	841.999	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	825.558	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	846.411	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	827.681	1073741824
/cowboy2_so_buffer-1G-10-so-buffer262144	829.033	1073741824
