/cowboy2_so_buffer-1G-10-so-buffer8192	2084.988	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2046.953	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2059.665	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2080.751	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2114.374	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2135.785	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2128.998	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2087.218	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2097.493	1073741824
/cowboy2_so_buffer-1G-10-so-buffer8192	2051.230	1073741824
