/cowboy2.10.0-1G-10-active-n1000-length800000000	7354.707	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7318.487	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7319.223	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7466.045	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7282.626	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7290.801	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7387.250	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7304.178	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7213.320	1073741824
/cowboy2.10.0-1G-10-active-n1000-length800000000	7241.619	1073741824
